STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/14/2020,,,64,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/15/2020,,,67,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/16/2020,,,63,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/17/2020,,,64,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/18/2020,,,66,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/19/2020,,,68,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/20/2020,,,68,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/21/2020,,,66,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/22/2020,,,71,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/23/2020,,,71,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/24/2020,,,69,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/25/2020,,,71,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/26/2020,,,66,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/27/2020,,,63,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/28/2020,,,61,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/29/2020,,,66,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,5/30/2020,,,67,"H,,S"
SF001290070,"CAPE HERMES, SF",-31.633,29.55,47,6/1/2020,,,81,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/1/2020,,,80,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/2/2020,0.35,",,S",77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/3/2020,0,",,S",79,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/4/2020,,,79,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/5/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/6/2020,,,80,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/7/2020,0.08,",,S",71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/8/2020,0.31,",,S",73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/9/2020,0,",,S",78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/10/2020,,,77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/11/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/12/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/13/2020,0.39,",,S",76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/14/2020,0,",,S",76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/15/2020,,,75,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/16/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/17/2020,,,75,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/18/2020,0.59,",,S",67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/19/2020,0.16,",,S",76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/20/2020,0,",,S",74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/21/2020,,,74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/22/2020,,,75,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/23/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/24/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/25/2020,1.97,",,S",71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/26/2020,0.01,",,S",77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/27/2020,0,",,S",72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/28/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/29/2020,,,75,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/30/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,1/31/2020,,,75,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/1/2020,,,80,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/2/2020,,,79,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/3/2020,,,77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/4/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/5/2020,,,80,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/6/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/7/2020,,,81,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/8/2020,0.35,",,S",67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/9/2020,0.31,",,S",74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/10/2020,0,",,S",72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/11/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/12/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/13/2020,,,74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/14/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/15/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/16/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/17/2020,,,77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/18/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/19/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/20/2020,,,77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/21/2020,,,77,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/22/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/23/2020,0.47,",,S",74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/24/2020,0,",,S",70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/25/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/26/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/27/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/28/2020,,,78,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2/29/2020,,,71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/1/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/2/2020,,,66,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/3/2020,,,69,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/4/2020,,,70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/5/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/6/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/7/2020,,,71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/8/2020,,,70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/9/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/10/2020,,,74,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/11/2020,,,76,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/12/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/13/2020,1.5,",,S",69,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/14/2020,0,",,S",67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/15/2020,,,70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/16/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/17/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/18/2020,,,66,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/19/2020,,,71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/20/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/21/2020,,,69,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/22/2020,0.2,",,S",64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/23/2020,0.04,",,S",70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/24/2020,0.01,",,S",72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/25/2020,0,",,S",73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/26/2020,,,72,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/27/2020,,,70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/28/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/29/2020,,,69,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/30/2020,,,70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,3/31/2020,0.02,",,S",64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/1/2020,0.24,",,S",70,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/2/2020,0.02,",,S",65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/3/2020,0.04,",,S",58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/4/2020,0.28,",,S",63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/5/2020,0.02,",,S",65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/6/2020,0,",,S",69,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/7/2020,,,64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/8/2020,,,66,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/9/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/10/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/11/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/12/2020,,,71,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/13/2020,,,73,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/14/2020,0.04,",,S",64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/15/2020,0.35,",,S",61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/16/2020,0,",,S",60,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/17/2020,,,64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/18/2020,,,65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/19/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/20/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/21/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/22/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/23/2020,,,66,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/24/2020,,,64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/25/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/26/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/27/2020,,,60,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/28/2020,,,59,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/29/2020,,,59,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,4/30/2020,,,58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/1/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/2/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/3/2020,,,64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/4/2020,,,65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/5/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/6/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/7/2020,,,65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/8/2020,,,64,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/9/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/10/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/11/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/12/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/13/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/14/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/15/2020,,,62,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/16/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/17/2020,,,68,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/18/2020,,,65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/19/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/20/2020,,,65,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/21/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/22/2020,,,67,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/23/2020,,,61,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/24/2020,,,59,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/25/2020,,,63,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/26/2020,,,49,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/27/2020,,,45,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/28/2020,,,49,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/29/2020,,,54,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/30/2020,,,58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,5/31/2020,,,58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,6/1/2020,,,58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,6/2/2020,,,58,"H,,S"
SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,6/3/2020,,,58,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/1/2020,,,75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/2/2020,0.39,",,S",75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/3/2020,0,",,S",77,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/4/2020,,,76,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/5/2020,0.04,",,S",75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/6/2020,0.01,",,S",78,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/7/2020,1.22,",,S",68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/8/2020,1.34,",,S",70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/9/2020,0.01,",,S",75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/15/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/16/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/17/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/18/2020,0.55,",,S",66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/19/2020,0.28,",,S",73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/20/2020,0,",,S",71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/21/2020,,,72,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/22/2020,0.01,",,S",73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/23/2020,0,",,S",73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/24/2020,0.02,",,S",65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/25/2020,0.98,",,S",69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/26/2020,0.01,",,S",74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/27/2020,0,",,S",69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/28/2020,,,68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/29/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/30/2020,,,75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,1/31/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/3/2020,,,79,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/4/2020,,,70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/5/2020,,,75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/6/2020,0.2,",,S",74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/7/2020,0,",,S",80,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/8/2020,0.08,",,S",65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/9/2020,0.39,",,S",70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/10/2020,0.01,",,S",70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/11/2020,0.91,",,S",71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/12/2020,0,",,S",68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/13/2020,0.31,",,S",71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/14/2020,0.12,",,S",74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/15/2020,0,",,S",75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/16/2020,,,75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/17/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/18/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/19/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/20/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/21/2020,,,75,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/22/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/23/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/24/2020,,,68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/25/2020,,,67,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/26/2020,,,69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/27/2020,,,72,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/28/2020,,,74,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,2/29/2020,,,66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/1/2020,,,65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/2/2020,,,64,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/3/2020,,,65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/4/2020,,,69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/5/2020,,,70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/6/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/7/2020,,,68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/8/2020,,,70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/9/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/10/2020,,,70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/11/2020,,,73,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/12/2020,,,67,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/13/2020,1.22,",,S",66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/14/2020,0,",,S",67,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/15/2020,,,72,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/16/2020,,,72,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/17/2020,,,61,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/18/2020,,,66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/19/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/20/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/21/2020,,,70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/22/2020,0.24,",,S",65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/23/2020,0.01,",,S",69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/24/2020,0,",,S",70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/25/2020,,,71,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/26/2020,,,72,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/27/2020,,,67,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/28/2020,,,65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/29/2020,0.01,",,S",68,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/30/2020,0,",,S",70,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,3/31/2020,0.08,",,S",63,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/1/2020,0.08,",,S",66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/2/2020,1.61,",,S",60,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/3/2020,0.12,",,S",58,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/4/2020,0,",,S",61,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/5/2020,,,60,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/6/2020,,,67,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/7/2020,,,63,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/8/2020,,,64,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/9/2020,,,65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/10/2020,,,65,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/11/2020,,,66,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/12/2020,,,69,"H,,S"
SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487,4/13/2020,,,71,"H,,S"
